Date,StockName,StockCode,Open,High,Low,Close,Volume,Change
2020-03-18,S-Oil,010950,57400,58500,56400,57700,419151,-0.0017301038062284002
2020-03-19,S-Oil,010950,57700,58400,49600,49900,843521,-0.13518197573656843
2020-03-20,S-Oil,010950,51000,53200,49600,52700,840312,0.05611222444889785
2020-03-23,S-Oil,010950,49400,50400,48450,48500,610326,-0.07969639468690703
2020-03-24,S-Oil,010950,49300,52400,49100,51400,818508,0.0597938144329897
2020-03-25,S-Oil,010950,53500,59400,53000,58200,1184123,0.13229571984435795
2020-03-26,S-Oil,010950,58900,63000,55700,55900,1200983,-0.03951890034364258
2020-03-27,S-Oil,010950,58100,58700,55000,56500,732458,0.01073345259391778
2020-03-30,S-Oil,010950,54200,55900,53800,55600,445528,-0.015929203539822967
2020-03-31,S-Oil,010950,56000,58800,55300,57100,871656,0.026978417266187105
2020-04-01,S-Oil,010950,56200,57800,55000,55000,577831,-0.03677758318739055
2020-04-02,S-Oil,010950,56600,69300,54800,66000,2752887,0.19999999999999996
2020-04-03,S-Oil,010950,70000,74900,61700,62800,3054664,-0.048484848484848464
2020-04-06,S-Oil,010950,64300,69400,62900,67900,1931543,0.08121019108280247
2020-04-07,S-Oil,010950,67900,68900,65100,68400,1328678,0.007363770250368162
2020-04-08,S-Oil,010950,66800,69100,66600,67700,810059,-0.010233918128654929
2020-04-09,S-Oil,010950,70200,71000,68000,69900,1242109,0.03249630723781394
2020-04-10,S-Oil,010950,67800,69300,67000,68700,1194086,-0.01716738197424894
2020-04-13,S-Oil,010950,68700,68700,65500,65900,710862,-0.040756914119359555
2020-04-14,S-Oil,010950,66600,68900,66200,67400,795980,0.022761760242792084
2020-04-16,S-Oil,010950,65600,66300,64700,66100,686072,-0.01928783382789323
2020-04-17,S-Oil,010950,66700,67500,66700,67200,673373,0.016641452344931862
2020-04-20,S-Oil,010950,67300,68400,66700,66800,671763,-0.005952380952380931
2020-04-21,S-Oil,010950,65200,68400,65000,68300,1211891,0.022455089820359264
2020-04-22,S-Oil,010950,67000,68200,66000,67900,641815,-0.005856515373352855
2020-04-23,S-Oil,010950,69500,72400,68700,71800,1505615,0.05743740795287189
2020-04-24,S-Oil,010950,72600,73200,69700,70300,819946,-0.02089136490250698
2020-04-27,S-Oil,010950,70800,72500,70700,71500,562888,0.017069701280227667
2020-04-28,S-Oil,010950,68600,70300,67800,68700,2028991,-0.03916083916083912
2020-04-29,S-Oil,010950,69500,70300,69100,70000,833372,0.018922852983988436
2020-05-04,S-Oil,010950,69500,69500,67000,68200,634067,-0.02571428571428569
2020-05-06,S-Oil,010950,71000,71500,69600,69800,898242,0.02346041055718473
2020-05-07,S-Oil,010950,69400,69800,68700,68900,345194,-0.012893982808022897
2020-05-08,S-Oil,010950,68900,69300,68600,69000,426208,0.0014513788098693414
2020-05-11,S-Oil,010950,69100,69300,68200,68300,347043,-0.010144927536231862
2020-05-12,S-Oil,010950,68000,68200,66100,66300,598501,-0.029282576866764276
2020-05-13,S-Oil,010950,65800,66600,65200,66500,356277,0.003016591251885359
2020-05-14,S-Oil,010950,65500,66000,63500,64100,795792,-0.03609022556390973
2020-05-15,S-Oil,010950,66000,67300,65300,66200,508599,0.032761310452418035
2020-05-18,S-Oil,010950,67400,67500,65700,66800,378153,0.009063444108761365
2020-05-19,S-Oil,010950,70200,72900,70200,72400,2064535,0.08383233532934131
2020-05-20,S-Oil,010950,71400,72000,70700,70900,502180,-0.02071823204419887
2020-05-21,S-Oil,010950,72000,72900,70600,71000,823534,0.0014104372355430161
2020-05-22,S-Oil,010950,71300,71300,68200,69000,805334,-0.028169014084507005
2020-05-25,S-Oil,010950,69000,69200,67600,68800,437865,-0.0028985507246376274
2020-05-26,S-Oil,010950,68400,73200,68000,72500,1417308,0.053779069767441845
2020-05-27,S-Oil,010950,73700,74300,71600,71700,906603,-0.011034482758620734
2020-05-28,S-Oil,010950,71400,72300,70300,70900,630712,-0.01115760111576014
2020-05-29,S-Oil,010950,71100,71700,70000,70700,456577,-0.0028208744710860323
2020-06-01,S-Oil,010950,72000,73300,72000,72800,548106,0.02970297029702973
2020-06-02,S-Oil,010950,72200,74400,71800,73900,602124,0.015109890109890056
2020-06-03,S-Oil,010950,76000,77000,75300,76800,789557,0.03924221921515558
2020-06-04,S-Oil,010950,78900,79600,75300,76000,959464,-0.01041666666666663
2020-06-05,S-Oil,010950,76300,76800,75500,76300,431741,0.003947368421052699
2020-06-08,S-Oil,010950,79000,79300,76700,76800,678528,0.006553079947575258
2020-06-09,S-Oil,010950,76900,77400,74500,75100,681106,-0.02213541666666663
2020-06-10,S-Oil,010950,74800,75000,73500,74000,505907,-0.01464713715046606
2020-06-11,S-Oil,010950,73300,73500,70600,71300,907586,-0.03648648648648645
2020-06-12,S-Oil,010950,66500,69200,66500,69100,834255,-0.030855539971949564
2020-06-15,S-Oil,010950,68500,68500,66000,66000,679845,-0.04486251808972508
2020-06-16,S-Oil,010950,67200,68500,67000,68200,485178,0.03333333333333344
2020-06-17,S-Oil,010950,68200,69600,66900,68000,544551,-0.0029325513196480912
2020-06-18,S-Oil,010950,67200,68400,67100,67700,265779,-0.004411764705882337
2020-06-19,S-Oil,010950,68700,68800,67400,67900,335082,0.002954209748892156
2020-06-22,S-Oil,010950,67600,67900,66800,66900,324838,-0.014727540500736325
2020-06-23,S-Oil,010950,68000,68300,66300,66600,397853,-0.004484304932735439
2020-06-24,S-Oil,010950,66600,67500,66600,66800,309723,0.0030030030030030463
2020-06-25,S-Oil,010950,65000,66200,65000,65200,427610,-0.0239520958083832
2020-06-26,S-Oil,010950,66000,66100,64200,64600,467443,-0.009202453987730008
2020-06-29,S-Oil,010950,63100,63900,62200,62600,427255,-0.03095975232198145
2020-06-30,S-Oil,010950,63400,65000,63400,63500,356451,0.01437699680511173
2020-07-01,S-Oil,010950,64000,64500,62200,62500,414301,-0.015748031496062964
2020-07-02,S-Oil,010950,63000,65000,62300,64000,378441,0.02400000000000002
2020-07-03,S-Oil,010950,64000,64700,63500,64000,311065,0.0
2020-07-06,S-Oil,010950,64200,64300,63000,64000,309957,0.0
2020-07-07,S-Oil,010950,64500,65300,63800,64000,442323,0.0
2020-07-08,S-Oil,010950,64400,64600,63000,63300,350606,-0.010937500000000044
2020-07-09,S-Oil,010950,63400,64100,62800,63500,313948,0.003159557661927437
2020-07-10,S-Oil,010950,62700,63200,61500,61700,412549,-0.028346456692913358
2020-07-13,S-Oil,010950,62000,63100,61700,63100,282776,0.02269043760129663
2020-07-14,S-Oil,010950,62500,62800,61900,62100,225675,-0.015847860538827252
2020-07-15,S-Oil,010950,63400,64500,62800,63500,421227,0.02254428341384873
2020-07-16,S-Oil,010950,64100,64300,63200,63900,256471,0.006299212598425141
2020-07-17,S-Oil,010950,63800,64400,63000,63300,176155,-0.009389671361502372
2020-07-20,S-Oil,010950,63200,63200,62100,62500,232399,-0.012638230647709303
2020-07-21,S-Oil,010950,62600,63400,62500,63000,282460,0.008000000000000007
2020-07-22,S-Oil,010950,64500,64600,63000,63000,519541,0.0
2020-07-23,S-Oil,010950,63000,63100,61700,62200,526788,-0.012698412698412653
2020-07-24,S-Oil,010950,61500,62100,61500,61700,361132,-0.008038585209003246
2020-07-27,S-Oil,010950,61300,62500,61100,61200,347273,-0.008103727714748765
2020-07-28,S-Oil,010950,61300,61700,61200,61600,299380,0.006535947712418277
2020-07-29,S-Oil,010950,61200,61900,61000,61700,199639,0.0016233766233766378
2020-07-30,S-Oil,010950,61600,63000,61500,61500,311229,-0.0032414910858995505
2020-07-31,S-Oil,010950,61400,62200,61000,61000,337843,-0.008130081300813052
2020-08-03,S-Oil,010950,61000,61100,59800,59900,394558,-0.0180327868852459
2020-08-04,S-Oil,010950,59900,60700,59900,60000,273418,0.0016694490818029983
2020-08-05,S-Oil,010950,60400,61800,60000,61100,564299,0.018333333333333313
2020-08-06,S-Oil,010950,61700,62500,61000,61800,552480,0.011456628477905184
2020-08-07,S-Oil,010950,61800,63900,61300,62300,670373,0.008090614886731462
2020-08-10,S-Oil,010950,62400,62700,61100,61400,436930,-0.014446227929374
2020-08-11,S-Oil,010950,62400,66200,62300,64000,1738419,0.04234527687296419
2020-08-12,S-Oil,010950,64100,64800,63100,64300,520713,0.004687499999999956
2020-08-13,S-Oil,010950,64900,65500,63200,63600,651143,-0.010886469673405896
2020-08-14,S-Oil,010950,63300,63800,62300,63600,372293,0.0
2020-08-18,S-Oil,010950,63100,63100,61000,61100,496766,-0.03930817610062898
2020-08-19,S-Oil,010950,60700,61400,60500,60500,354561,-0.009819967266775809
2020-08-20,S-Oil,010950,60400,60500,57900,58100,607801,-0.03966942148760333
2020-08-21,S-Oil,010950,58100,59100,57700,58500,298191,0.0068846815834766595
2020-08-24,S-Oil,010950,58400,58500,57200,57900,233182,-0.01025641025641022
2020-08-25,S-Oil,010950,58800,60500,58700,59700,439178,0.031088082901554515
2020-08-26,S-Oil,010950,60400,60400,58200,58600,399421,-0.018425460636515956
2020-08-27,S-Oil,010950,58500,58800,57100,57400,556492,-0.020477815699658675
2020-08-28,S-Oil,010950,57600,58200,57200,57400,353523,0.0
2020-08-31,S-Oil,010950,57800,58100,56500,56500,445289,-0.015679442508710784
2020-09-01,S-Oil,010950,56500,57200,56100,56900,242196,0.0070796460176991705
2020-09-02,S-Oil,010950,57200,57500,56800,57300,208962,0.007029876977152849
2020-09-03,S-Oil,010950,57300,57700,56800,57400,342029,0.0017452006980802626
2020-09-04,S-Oil,010950,56200,57200,56100,56900,256809,-0.008710801393728262
2020-09-07,S-Oil,010950,56600,56800,56200,56800,262513,-0.0017574692442882123
2020-09-08,S-Oil,010950,56700,58100,56500,57200,376850,0.007042253521126751
2020-09-09,S-Oil,010950,56300,56600,55800,56000,460805,-0.020979020979020935
2020-09-10,S-Oil,010950,56300,56400,55800,55900,548579,-0.0017857142857142794
2020-09-11,S-Oil,010950,55900,55900,55000,55500,343125,-0.007155635062611854
2020-09-14,S-Oil,010950,55600,56100,55200,55900,395086,0.007207207207207134
2020-09-15,S-Oil,010950,56000,56000,55200,55400,396211,-0.008944543828264706
2020-09-16,S-Oil,010950,55500,55800,55200,55600,243044,0.0036101083032491488
2020-09-17,S-Oil,010950,56300,56500,54800,55000,600331,-0.010791366906474864
2020-09-18,S-Oil,010950,55100,55400,54500,54600,331249,-0.0072727272727273196
2020-09-21,S-Oil,010950,54400,54500,53500,53800,462866,-0.0146520146520146
2020-09-22,S-Oil,010950,53000,53400,51400,51800,629371,-0.03717472118959109
2020-09-23,S-Oil,010950,52000,52100,50500,51500,310548,-0.00579150579150578
2020-09-24,S-Oil,010950,50800,51500,50300,50300,301145,-0.023300970873786353
2020-09-25,S-Oil,010950,50400,51900,50400,50900,194750,0.011928429423459175
2020-09-28,S-Oil,010950,51100,51800,50800,51000,172914,0.0019646365422396617
2020-09-29,S-Oil,010950,52000,52000,51300,51600,190335,0.0117647058823529
2020-10-05,S-Oil,010950,51600,54200,50900,54100,395165,0.04844961240310086
2020-10-06,S-Oil,010950,54700,55200,53500,53500,259358,-0.011090573012939031
2020-10-07,S-Oil,010950,54000,56000,53600,55900,525364,0.04485981308411224
2020-10-08,S-Oil,010950,56300,57000,55600,56600,576966,0.012522361359570633
2020-10-12,S-Oil,010950,57200,58300,56100,57700,601490,0.019434628975264934
2020-10-13,S-Oil,010950,58000,58200,56600,58000,324108,0.005199306759098743
2020-10-14,S-Oil,010950,57900,57900,56400,56700,269255,-0.022413793103448265
2020-10-15,S-Oil,010950,56700,56900,55500,56600,218786,-0.0017636684303351524
2020-10-16,S-Oil,010950,56800,57500,56500,56700,197141,0.0017667844522968323
2020-10-19,S-Oil,010950,57400,58000,56800,57900,318673,0.021164021164021163
2020-10-20,S-Oil,010950,57200,58000,56300,56900,232901,-0.01727115716753025
2020-10-21,S-Oil,010950,56900,58300,56700,58200,304984,0.02284710017574687
2020-10-22,S-Oil,010950,57500,58000,57200,57900,199087,-0.005154639175257714
2020-10-23,S-Oil,010950,58700,58700,57400,58300,215625,0.006908462867012188
2020-10-26,S-Oil,010950,58400,58500,57500,58100,246755,-0.0034305317324184736
2020-10-27,S-Oil,010950,57300,57700,56700,57000,265527,-0.018932874354561147
2020-10-28,S-Oil,010950,56500,57200,56100,56900,209873,-0.0017543859649122862
2020-10-29,S-Oil,010950,55500,56900,55100,55600,386170,-0.02284710017574687
2020-10-30,S-Oil,010950,55400,55400,54100,54300,304704,-0.023381294964028743
2020-11-02,S-Oil,010950,54100,55300,54000,55000,192580,0.012891344383057168
2020-11-03,S-Oil,010950,55000,57800,54800,56800,344571,0.032727272727272716
2020-11-04,S-Oil,010950,57400,57400,55600,56400,269688,-0.007042253521126751
2020-11-05,S-Oil,010950,56600,58000,56500,57200,393719,0.014184397163120588
2020-11-06,S-Oil,010950,56600,57200,56500,57100,202007,-0.0017482517482517723
2020-11-09,S-Oil,010950,57100,58000,57100,57900,363728,0.014010507880910739
2020-11-10,S-Oil,010950,63200,66500,61700,66400,3897879,0.14680483592400684
2020-11-11,S-Oil,010950,66900,68500,65000,66700,1504273,0.004518072289156683
2020-11-12,S-Oil,010950,66000,66000,63600,64700,954965,-0.02998500749625188
2020-11-13,S-Oil,010950,63300,65200,63100,63800,464695,-0.01391035548686248
2020-11-16,S-Oil,010950,64300,67100,64100,66800,867344,0.047021943573667624
2020-11-17,S-Oil,010950,68300,69300,65300,66600,893869,-0.0029940119760478723
2020-11-18,S-Oil,010950,66200,67300,65700,67200,373360,0.009009009009008917
2020-11-19,S-Oil,010950,66100,66700,64600,65100,475136,-0.03125
2020-11-20,S-Oil,010950,64400,65700,64300,65700,297668,0.009216589861751112
2020-11-23,S-Oil,010950,65200,66600,65000,66500,433893,0.0121765601217656
2020-11-24,S-Oil,010950,68300,71700,68200,71000,2247850,0.06766917293233088
2020-11-25,S-Oil,010950,73600,74100,70200,71200,1368788,0.0028169014084507005
2020-11-26,S-Oil,010950,71200,72300,70200,71400,545195,0.002808988764045006
2020-11-27,S-Oil,010950,71200,71300,69700,70500,557071,-0.012605042016806678
2020-11-30,S-Oil,010950,71000,71700,69600,69600,800838,-0.012765957446808529
2020-12-01,S-Oil,010950,69300,70800,69200,70000,387213,0.005747126436781658
2020-12-02,S-Oil,010950,70300,70900,69400,70800,492252,0.011428571428571344
2020-12-03,S-Oil,010950,71700,72000,70800,71200,306694,0.005649717514124353
2020-12-04,S-Oil,010950,71300,71600,70000,70200,401688,-0.014044943820224698
2020-12-07,S-Oil,010950,71100,71200,69200,70700,341821,0.007122507122507171
2020-12-08,S-Oil,010950,70300,70500,69500,69900,238796,-0.011315417256011262
2020-12-09,S-Oil,010950,70200,72400,70200,71700,586343,0.025751072961373467
2020-12-10,S-Oil,010950,71300,72500,70500,72000,499170,0.004184100418409997
2020-12-11,S-Oil,010950,73500,74800,73000,73300,695346,0.01805555555555549
2020-12-14,S-Oil,010950,72600,72900,71300,71500,492441,-0.024556616643929052
2020-12-15,S-Oil,010950,71400,72100,71000,72000,307174,0.006993006993007089
2020-12-16,S-Oil,010950,72800,72900,71100,71100,322951,-0.012499999999999956
2020-12-17,S-Oil,010950,71400,71800,71000,71200,348680,0.0014064697609001975
2020-12-18,S-Oil,010950,71500,71500,70500,70600,305013,-0.008426966292134797
2020-12-21,S-Oil,010950,71200,71600,69500,70200,503109,-0.005665722379603388
2020-12-22,S-Oil,010950,69600,70000,69200,69300,331904,-0.012820512820512775
2020-12-23,S-Oil,010950,69400,69700,67300,67700,606114,-0.023088023088023046
2020-12-24,S-Oil,010950,68400,69200,68400,69000,305187,0.019202363367799125
2020-12-28,S-Oil,010950,68700,68900,67700,68100,385786,-0.013043478260869601
2020-12-29,S-Oil,010950,68000,68900,67300,68000,388329,-0.001468428781204123
2020-12-30,S-Oil,010950,68200,69300,67700,69200,288201,0.01764705882352935
2021-01-04,S-Oil,010950,69700,70900,68900,70300,622220,0.01589595375722541
2021-01-05,S-Oil,010950,69900,70800,69500,70800,482236,0.007112375533428139
2021-01-06,S-Oil,010950,74800,76900,73100,73700,2229599,0.04096045197740117
2021-01-07,S-Oil,010950,75300,76700,74700,75000,1210398,0.01763907734056991
2021-01-08,S-Oil,010950,75900,76100,74100,75200,963767,0.002666666666666595
2021-01-11,S-Oil,010950,75800,76400,72500,73000,1195307,-0.0292553191489362
2021-01-12,S-Oil,010950,73400,77500,72600,75100,1351984,0.02876712328767117
2021-01-13,S-Oil,010950,77200,79000,75300,78300,1452058,0.04260985352862856
2021-01-14,S-Oil,010950,78300,80000,77400,77700,779213,-0.007662835249042099
2021-01-15,S-Oil,010950,78700,79100,75300,75300,613875,-0.030888030888030937
2021-01-18,S-Oil,010950,73900,74500,71200,72300,710042,-0.03984063745019917
2021-01-19,S-Oil,010950,73000,73700,72300,73600,442973,0.017980636237897585
2021-01-20,S-Oil,010950,74100,74200,71700,72800,628467,-0.010869565217391353
2021-01-21,S-Oil,010950,73200,74300,73100,73900,468781,0.015109890109890056
2021-01-22,S-Oil,010950,73800,73800,72700,73000,514253,-0.012178619756427644
2021-01-25,S-Oil,010950,72900,73500,72600,72600,379862,-0.005479452054794498
2021-01-26,S-Oil,010950,72600,72700,70300,70700,784230,-0.026170798898071612
2021-01-27,S-Oil,010950,71200,71600,70400,70800,287939,0.0014144271570013522
2021-01-28,S-Oil,010950,70000,71000,69500,70200,351179,-0.008474576271186418
2021-01-29,S-Oil,010950,71500,71700,67800,68200,509940,-0.028490028490028463
2021-02-01,S-Oil,010950,67200,69800,66300,69200,396730,0.014662756598240456
2021-02-02,S-Oil,010950,69800,71900,69600,71900,488603,0.039017341040462394
2021-02-03,S-Oil,010950,73000,73900,71500,71700,425194,-0.0027816411682892728
2021-02-04,S-Oil,010950,73200,75000,72500,73600,1116590,0.02649930264993028
2021-02-05,S-Oil,010950,74900,75100,73300,74600,627959,0.013586956521739024
2021-02-08,S-Oil,010950,76000,81000,75900,80200,2617749,0.07506702412868638
2021-02-09,S-Oil,010950,81000,83900,80500,81200,1813693,0.012468827930174564
2021-02-10,S-Oil,010950,81700,83700,79700,82700,1194507,0.018472906403940836
2021-02-15,S-Oil,010950,87000,89100,86000,88700,1647003,0.07255139056831927
2021-02-16,S-Oil,010950,89400,89700,86800,88200,890464,-0.005636978579481422
2021-02-17,S-Oil,010950,88300,90900,86100,90000,1060368,0.020408163265306145
2021-02-18,S-Oil,010950,90700,91100,85300,85300,1145797,-0.05222222222222217
2021-02-19,S-Oil,010950,86000,86600,82700,84600,889819,-0.008206330597889777
2021-02-22,S-Oil,010950,84900,87900,82500,86600,998702,0.023640661938534313
2021-02-23,S-Oil,010950,87800,91500,86800,90200,1473558,0.04157043879907629
2021-02-24,S-Oil,010950,90200,90200,83300,83700,1145734,-0.07206208425720617
2021-02-25,S-Oil,010950,86800,88600,85300,88000,691270,0.05137395459976113
2021-02-26,S-Oil,010950,85400,87500,84200,85000,667760,-0.03409090909090906
2021-03-02,S-Oil,010950,86400,86500,83500,84600,531046,-0.004705882352941226
2021-03-03,S-Oil,010950,83300,85600,83000,85500,401507,0.010638297872340496
2021-03-04,S-Oil,010950,85600,88400,84100,86600,650300,0.012865497076023358
2021-03-05,S-Oil,010950,88100,89400,86700,86800,695646,0.002309468822170979
2021-03-08,S-Oil,010950,90000,92300,87400,88100,1564793,0.01497695852534564
2021-03-09,S-Oil,010950,88300,88800,85200,88000,570392,-0.0011350737797957144
2021-03-10,S-Oil,010950,87700,88800,84100,84100,490441,-0.04431818181818181
2021-03-11,S-Oil,010950,85400,85900,84100,84900,531585,0.009512485136742077
2021-03-12,S-Oil,010950,85800,86200,84900,85500,292894,0.007067137809187329
2021-03-15,S-Oil,010950,85500,85500,83700,84400,370213,-0.012865497076023358
2021-03-16,S-Oil,010950,84400,84400,82800,83200,442101,-0.014218009478673022
2021-03-17,S-Oil,010950,82800,83400,80900,81800,555765,-0.016826923076923128
2021-03-18,S-Oil,010950,82300,82900,81500,81900,361721,0.0012224938875304847
2021-03-19,S-Oil,010950,79200,80300,79200,79200,739646,-0.03296703296703296
2021-03-22,S-Oil,010950,79500,81800,79500,81500,431892,0.029040404040403978
2021-03-23,S-Oil,010950,82000,82100,80000,80200,297321,-0.015950920245398792
2021-03-24,S-Oil,010950,78700,79400,78100,78700,455925,-0.018703241895261846
2021-03-25,S-Oil,010950,80200,80800,79000,79200,352065,0.006353240152477735
2021-03-26,S-Oil,010950,79300,81500,79300,81300,436300,0.026515151515151603
2021-03-29,S-Oil,010950,82500,82500,80200,80500,393575,-0.009840098400983988
2021-03-30,S-Oil,010950,81500,83000,80800,82600,353668,0.026086956521739202
2021-03-31,S-Oil,010950,82600,82700,80800,81200,296568,-0.016949152542372836
2021-04-01,S-Oil,010950,81200,81200,80200,80300,271753,-0.011083743842364546
2021-04-02,S-Oil,010950,81300,81900,80600,81200,289796,0.011207970112079746
2021-04-05,S-Oil,010950,81100,81200,80200,80400,232589,-0.009852216748768461
2021-04-06,S-Oil,010950,79700,80000,79300,79600,412681,-0.00995024875621886
2021-04-07,S-Oil,010950,80000,80700,79700,80100,195355,0.00628140703517599
2021-04-08,S-Oil,010950,80300,80500,79400,79700,377180,-0.004993757802746579
2021-04-09,S-Oil,010950,79800,79800,78600,78900,367860,-0.010037641154328703
2021-04-12,S-Oil,010950,79100,79200,77700,78200,348535,-0.008871989860583018
2021-04-13,S-Oil,010950,78600,79100,77500,77800,522808,-0.005115089514066473
2021-04-14,S-Oil,010950,78300,80100,78100,79900,523400,0.02699228791773778
2021-04-15,S-Oil,010950,81200,81700,78400,78900,644186,-0.01251564455569465
2021-04-16,S-Oil,010950,79400,79500,78700,79200,220163,0.0038022813688212143
2021-04-19,S-Oil,010950,78700,79000,78200,78200,306150,-0.012626262626262652
2021-04-20,S-Oil,010950,78100,79000,78100,79000,298326,0.010230179028132946
2021-04-21,S-Oil,010950,78200,78600,77200,77400,439611,-0.020253164556962022
2021-04-22,S-Oil,010950,77700,78700,77600,78700,275867,0.01679586563307489
2021-04-23,S-Oil,010950,78700,78700,77600,78000,190208,-0.008894536213468918
2021-04-26,S-Oil,010950,78200,84300,78100,84300,1853225,0.0807692307692307
2021-04-27,S-Oil,010950,84900,85500,82700,84600,1403568,0.003558718861210064
2021-04-28,S-Oil,010950,87000,89800,85800,88500,2130496,0.046099290780141855
2021-04-29,S-Oil,010950,88200,89000,86600,88000,802379,-0.005649717514124242
2021-04-30,S-Oil,010950,88400,89100,86800,87100,600220,-0.010227272727272751
2021-05-03,S-Oil,010950,86700,91000,86200,89900,1162857,0.03214695752009189
2021-05-04,S-Oil,010950,90900,91700,89400,91700,910998,0.020022246941045596
2021-05-06,S-Oil,010950,92400,95800,92100,95500,1176342,0.04143947655398028
2021-05-07,S-Oil,010950,95500,95700,93400,94400,608053,-0.011518324607329822
2021-05-10,S-Oil,010950,94900,97900,94800,96500,785237,0.022245762711864403
2021-05-11,S-Oil,010950,96400,99000,95900,98100,893356,0.01658031088082912
2021-05-12,S-Oil,010950,97600,97700,94700,96700,827365,-0.014271151885830835
2021-05-13,S-Oil,010950,96600,99700,95500,95500,1215344,-0.012409513960703222
2021-05-14,S-Oil,010950,95000,97400,93800,96100,541742,0.006282722513089034
2021-05-17,S-Oil,010950,97500,98700,95700,97600,637860,0.015608740894901052
2021-05-18,S-Oil,010950,99000,100500,98800,99900,617457,0.023565573770491843
2021-05-20,S-Oil,010950,97200,98200,94500,96600,775054,-0.033033033033033066
2021-05-21,S-Oil,010950,95300,95900,92700,94000,683808,-0.026915113871635588
