Date,StockName,StockCode,Open,High,Low,Close,Volume,Change
2020-06-02,아모레퍼시픽,090430,164500,167500,164000,167000,164223,0.006024096385542244
2020-06-03,아모레퍼시픽,090430,168000,171000,168000,170000,406145,0.017964071856287456
2020-06-04,아모레퍼시픽,090430,171000,179000,170000,173000,807378,0.01764705882352935
2020-06-05,아모레퍼시픽,090430,176000,177000,173000,175000,277550,0.011560693641618602
2020-06-08,아모레퍼시픽,090430,178500,180000,174000,179000,440502,0.02285714285714291
2020-06-09,아모레퍼시픽,090430,179500,182000,174500,176000,306346,-0.016759776536312887
2020-06-10,아모레퍼시픽,090430,175000,177000,173000,174500,219943,-0.008522727272727293
2020-06-11,아모레퍼시픽,090430,173000,175500,170500,172000,342147,-0.014326647564469885
2020-06-12,아모레퍼시픽,090430,165000,169000,164500,168000,217273,-0.023255813953488413
2020-06-15,아모레퍼시픽,090430,167000,167500,160000,160500,321454,-0.044642857142857095
2020-06-16,아모레퍼시픽,090430,163000,168000,163000,167500,193585,0.04361370716510904
2020-06-17,아모레퍼시픽,090430,164500,166500,158500,161500,545328,-0.035820895522388096
2020-06-18,아모레퍼시픽,090430,160000,162500,159500,161000,169116,-0.003095975232198178
2020-06-19,아모레퍼시픽,090430,161500,162500,160000,162000,170979,0.006211180124223503
2020-06-22,아모레퍼시픽,090430,160500,161500,157000,157000,293461,-0.030864197530864224
2020-06-23,아모레퍼시픽,090430,158000,160000,153500,154500,321870,-0.015923566878980888
2020-06-24,아모레퍼시픽,090430,155000,156000,154000,155000,163429,0.003236245954692629
2020-06-25,아모레퍼시픽,090430,153500,154500,149000,150000,301932,-0.032258064516129004
2020-06-26,아모레퍼시픽,090430,151500,158500,150000,158000,374777,0.05333333333333323
2020-06-29,아모레퍼시픽,090430,154500,155000,151500,153000,230664,-0.03164556962025311
2020-06-30,아모레퍼시픽,090430,154500,180000,154000,167500,3896837,0.09477124183006547
2020-07-01,아모레퍼시픽,090430,164000,167000,159000,162500,661902,-0.02985074626865669
2020-07-02,아모레퍼시픽,090430,164000,171500,163000,168000,509576,0.03384615384615386
2020-07-03,아모레퍼시픽,090430,166500,172000,164000,167000,386468,-0.005952380952380931
2020-07-06,아모레퍼시픽,090430,167000,167500,162500,163000,315204,-0.0239520958083832
2020-07-07,아모레퍼시픽,090430,164000,165000,161000,163500,237400,0.0030674846625766694
2020-07-08,아모레퍼시픽,090430,163500,165000,162000,162000,184342,-0.00917431192660545
2020-07-09,아모레퍼시픽,090430,163000,163000,159000,162500,305135,0.0030864197530864335
2020-07-10,아모레퍼시픽,090430,161500,161500,156000,157000,278371,-0.03384615384615386
2020-07-13,아모레퍼시픽,090430,158000,162000,157000,160000,182566,0.019108280254777066
2020-07-14,아모레퍼시픽,090430,160000,164500,159000,164000,287892,0.02499999999999991
2020-07-15,아모레퍼시픽,090430,166000,166500,161000,162000,216995,-0.012195121951219523
2020-07-16,아모레퍼시픽,090430,161500,165500,161000,165000,275129,0.0185185185185186
2020-07-17,아모레퍼시픽,090430,165000,165500,163500,165000,115773,0.0
2020-07-20,아모레퍼시픽,090430,166000,166500,163000,165000,206010,0.0
2020-07-21,아모레퍼시픽,090430,165500,171000,165500,171000,446891,0.036363636363636376
2020-07-22,아모레퍼시픽,090430,170500,170500,166000,167500,183774,-0.020467836257309968
2020-07-23,아모레퍼시픽,090430,167000,167500,163000,165500,181610,-0.011940298507462699
2020-07-24,아모레퍼시픽,090430,165000,166500,163500,163500,182640,-0.012084592145015116
2020-07-27,아모레퍼시픽,090430,163500,166000,163500,164500,104358,0.006116207951070374
2020-07-28,아모레퍼시픽,090430,164500,166000,162000,163000,167352,-0.00911854103343468
2020-07-29,아모레퍼시픽,090430,162500,165000,161500,163500,184972,0.0030674846625766694
2020-07-30,아모레퍼시픽,090430,163000,169500,163000,166000,314375,0.015290519877675823
2020-07-31,아모레퍼시픽,090430,166500,168000,163500,166000,251624,0.0
2020-08-03,아모레퍼시픽,090430,165000,165500,159500,160500,367015,-0.033132530120481896
2020-08-04,아모레퍼시픽,090430,160500,164500,160500,163000,188454,0.015576323987538832
2020-08-05,아모레퍼시픽,090430,163000,166000,163000,165000,193685,0.012269938650306678
2020-08-06,아모레퍼시픽,090430,166000,168500,164500,167500,219583,0.015151515151515138
2020-08-07,아모레퍼시픽,090430,167500,174500,166500,169500,496387,0.011940298507462588
2020-08-10,아모레퍼시픽,090430,171500,171500,165000,168000,295625,-0.008849557522123908
2020-08-11,아모레퍼시픽,090430,167500,176000,167500,174000,689627,0.03571428571428581
2020-08-12,아모레퍼시픽,090430,174500,182000,174000,182000,894705,0.04597701149425282
2020-08-13,아모레퍼시픽,090430,186000,192500,184000,187500,1022663,0.030219780219780112
2020-08-14,아모레퍼시픽,090430,194000,197500,187500,196500,795049,0.04800000000000004
2020-08-18,아모레퍼시픽,090430,192500,194000,175000,176500,867824,-0.10178117048346058
2020-08-19,아모레퍼시픽,090430,179500,184500,176000,182000,489881,0.031161473087818692
2020-08-20,아모레퍼시픽,090430,179000,180500,170500,172500,475380,-0.052197802197802234
2020-08-21,아모레퍼시픽,090430,173500,178000,171500,174000,294186,0.008695652173912993
2020-08-24,아모레퍼시픽,090430,173000,176500,168500,176000,371220,0.011494252873563315
2020-08-25,아모레퍼시픽,090430,176500,179000,174500,178000,278665,0.011363636363636465
2020-08-26,아모레퍼시픽,090430,176500,176500,171000,173000,310399,-0.028089887640449396
2020-08-27,아모레퍼시픽,090430,172500,172500,168500,171500,270982,-0.00867052023121384
2020-08-28,아모레퍼시픽,090430,171500,174000,169500,170500,210366,-0.005830903790087438
2020-08-31,아모레퍼시픽,090430,171000,172000,167500,168000,264276,-0.014662756598240456
2020-09-01,아모레퍼시픽,090430,168000,171000,168000,169000,222471,0.005952380952380931
2020-09-02,아모레퍼시픽,090430,170000,174500,169500,171500,264065,0.014792899408283988
2020-09-03,아모레퍼시픽,090430,173000,173500,171000,172000,214555,0.00291545189504383
2020-09-04,아모레퍼시픽,090430,168500,170500,166000,169500,235920,-0.014534883720930258
2020-09-07,아모레퍼시픽,090430,171500,171500,168500,170000,133506,0.002949852507374562
2020-09-08,아모레퍼시픽,090430,170500,172000,169000,170000,135229,0.0
2020-09-09,아모레퍼시픽,090430,167500,169000,166500,167000,188396,-0.01764705882352946
2020-09-10,아모레퍼시픽,090430,168000,168500,166000,166000,191392,-0.005988023952095856
2020-09-11,아모레퍼시픽,090430,166000,169000,165500,167500,136652,0.009036144578313143
2020-09-14,아모레퍼시픽,090430,168500,168500,166500,168000,122143,0.0029850746268655914
2020-09-15,아모레퍼시픽,090430,168500,171000,167000,169500,187317,0.008928571428571397
2020-09-16,아모레퍼시픽,090430,171000,174500,169000,170000,282521,0.002949852507374562
2020-09-17,아모레퍼시픽,090430,169500,169500,166500,167000,222429,-0.01764705882352946
2020-09-18,아모레퍼시픽,090430,167500,168500,166000,168500,123183,0.008982035928143617
2020-09-21,아모레퍼시픽,090430,167500,169000,166000,166500,131252,-0.011869436201780381
2020-09-22,아모레퍼시픽,090430,165500,166000,162000,163000,220308,-0.02102102102102099
2020-09-23,아모레퍼시픽,090430,163500,164500,160500,162500,185128,-0.0030674846625766694
2020-09-24,아모레퍼시픽,090430,161500,162000,158500,159500,176132,-0.018461538461538418
2020-09-25,아모레퍼시픽,090430,162000,162000,158500,159500,498818,0.0
2020-09-28,아모레퍼시픽,090430,162500,165000,161000,161500,127905,0.012539184952978122
2020-09-29,아모레퍼시픽,090430,164000,164500,162000,164000,138205,0.015479876160990669
2020-10-05,아모레퍼시픽,090430,165500,169000,164000,169000,209158,0.030487804878048808
2020-10-06,아모레퍼시픽,090430,168500,169000,166500,167000,105945,-0.011834319526627168
2020-10-07,아모레퍼시픽,090430,168500,169000,166000,169000,74236,0.011976047904191711
2020-10-08,아모레퍼시픽,090430,170000,170000,167000,169500,180811,0.002958579881656709
2020-10-12,아모레퍼시픽,090430,172500,174500,170500,173500,322389,0.02359882005899716
2020-10-13,아모레퍼시픽,090430,173500,173500,167000,168500,252221,-0.028818443804034533
2020-10-14,아모레퍼시픽,090430,167500,168500,165000,165500,148349,-0.017804154302670572
2020-10-15,아모레퍼시픽,090430,165500,165500,163000,163000,127508,-0.015105740181268867
2020-10-16,아모레퍼시픽,090430,164000,169000,163500,168000,248325,0.030674846625766916
2020-10-19,아모레퍼시픽,090430,169000,172000,167000,170000,276585,0.011904761904761862
2020-10-20,아모레퍼시픽,090430,168000,170000,166000,168500,162828,-0.008823529411764675
2020-10-21,아모레퍼시픽,090430,169000,172000,166000,167000,253417,-0.008902077151335286
2020-10-22,아모레퍼시픽,090430,166500,168000,165000,167000,127573,0.0
2020-10-23,아모레퍼시픽,090430,168000,168000,166000,167500,145378,0.0029940119760478723
2020-10-26,아모레퍼시픽,090430,166000,167500,163000,164500,173079,-0.017910447761193993
2020-10-27,아모레퍼시픽,090430,162500,164000,159500,161000,322030,-0.021276595744680882
2020-10-28,아모레퍼시픽,090430,159500,163000,159500,161000,158087,0.0
2020-10-29,아모레퍼시픽,090430,161000,167500,159500,165000,456095,0.024844720496894457
2020-10-30,아모레퍼시픽,090430,166000,166000,158000,158000,362898,-0.042424242424242475
2020-11-02,아모레퍼시픽,090430,159000,160500,158500,158500,100019,0.0031645569620253333
2020-11-03,아모레퍼시픽,090430,159500,162500,159500,162000,120594,0.02208201892744488
2020-11-04,아모레퍼시픽,090430,164000,165000,162000,164000,159594,0.012345679012345734
2020-11-05,아모레퍼시픽,090430,165000,165000,163000,164500,150658,0.0030487804878047697
2020-11-06,아모레퍼시픽,090430,164500,165000,163500,164000,143442,-0.003039513677811523
2020-11-09,아모레퍼시픽,090430,165000,166000,163500,165000,245975,0.0060975609756097615
2020-11-10,아모레퍼시픽,090430,173000,174000,169500,170000,562162,0.030303030303030276
2020-11-11,아모레퍼시픽,090430,171000,174500,166500,174500,441360,0.026470588235294024
2020-11-12,아모레퍼시픽,090430,172500,179500,170000,177500,567624,0.017191977077363862
2020-11-13,아모레퍼시픽,090430,178000,178000,174000,175000,297593,-0.014084507042253502
2020-11-16,아모레퍼시픽,090430,175500,176500,171000,174500,273110,-0.0028571428571428914
2020-11-17,아모레퍼시픽,090430,177500,187500,176500,185000,1072147,0.06017191977077374
2020-11-18,아모레퍼시픽,090430,185500,188000,183000,188000,424190,0.016216216216216273
2020-11-19,아모레퍼시픽,090430,185000,188000,183000,188000,284036,0.0
2020-11-20,아모레퍼시픽,090430,189500,197000,188500,197000,894303,0.0478723404255319
2020-11-23,아모레퍼시픽,090430,196000,198000,194000,197000,232445,0.0
2020-11-24,아모레퍼시픽,090430,197000,197500,192000,193500,333529,-0.017766497461928932
2020-11-25,아모레퍼시픽,090430,195000,195000,186000,187500,380987,-0.03100775193798455
2020-11-26,아모레퍼시픽,090430,188000,191000,184500,188000,272724,0.002666666666666595
2020-11-27,아모레퍼시픽,090430,190500,191500,183000,183500,325194,-0.02393617021276595
2020-11-30,아모레퍼시픽,090430,183500,183500,179000,179000,402546,-0.02452316076294281
2020-12-01,아모레퍼시픽,090430,181000,187500,179500,187500,340875,0.04748603351955305
2020-12-02,아모레퍼시픽,090430,188500,192500,187000,191500,322531,0.021333333333333426
2020-12-03,아모레퍼시픽,090430,191500,197500,188000,195500,342906,0.02088772845953013
2020-12-04,아모레퍼시픽,090430,195000,195000,188500,194000,298749,-0.007672634271099765
2020-12-07,아모레퍼시픽,090430,190500,194000,190000,194000,193182,0.0
2020-12-08,아모레퍼시픽,090430,194000,196000,192500,196000,303232,0.010309278350515427
2020-12-09,아모레퍼시픽,090430,199000,217000,198000,217000,909898,0.1071428571428572
2020-12-10,아모레퍼시픽,090430,214500,220500,212000,214000,467822,-0.01382488479262678
2020-12-11,아모레퍼시픽,090430,213500,225000,213500,216000,402440,0.009345794392523255
2020-12-14,아모레퍼시픽,090430,213500,215500,208000,211500,267573,-0.02083333333333337
2020-12-15,아모레퍼시픽,090430,210000,213000,207000,211000,183566,-0.0023640661938534313
2020-12-16,아모레퍼시픽,090430,213500,218000,212000,213000,229608,0.009478672985782088
2020-12-17,아모레퍼시픽,090430,213500,213500,206500,209000,238225,-0.018779342723004744
2020-12-18,아모레퍼시픽,090430,209000,210500,207500,208500,131657,-0.0023923444976076125
2020-12-21,아모레퍼시픽,090430,207000,209000,201000,207000,140010,-0.007194244604316502
2020-12-22,아모레퍼시픽,090430,205500,209000,202000,202500,124874,-0.021739130434782594
2020-12-23,아모레퍼시픽,090430,203500,204000,199500,199500,175024,-0.014814814814814836
2020-12-24,아모레퍼시픽,090430,201000,207000,200000,202500,175821,0.015037593984962516
2020-12-28,아모레퍼시픽,090430,202500,203000,197500,201000,214570,-0.007407407407407418
2020-12-29,아모레퍼시픽,090430,200000,207000,199000,206500,201795,0.027363184079602032
2020-12-30,아모레퍼시픽,090430,207500,209500,205000,206000,160101,-0.002421307506053294
2021-01-04,아모레퍼시픽,090430,206500,207000,200000,203000,228609,-0.014563106796116498
2021-01-05,아모레퍼시픽,090430,203500,204000,199000,203000,259094,0.0
2021-01-06,아모레퍼시픽,090430,201000,206500,200000,200000,257627,-0.014778325123152691
2021-01-07,아모레퍼시픽,090430,203500,203500,200000,200000,205586,0.0
2021-01-08,아모레퍼시픽,090430,201000,204000,197500,203500,384513,0.01750000000000007
2021-01-11,아모레퍼시픽,090430,201500,202000,195500,196000,397580,-0.03685503685503688
2021-01-12,아모레퍼시픽,090430,197500,205000,195000,203000,518390,0.03571428571428581
2021-01-13,아모레퍼시픽,090430,206500,211500,203500,211500,553390,0.041871921182266014
2021-01-14,아모레퍼시픽,090430,213000,213500,208000,213500,349290,0.009456264775413725
2021-01-15,아모레퍼시픽,090430,216000,230000,216000,220500,830538,0.032786885245901676
2021-01-18,아모레퍼시픽,090430,221000,221500,209500,210500,366406,-0.04535147392290251
2021-01-19,아모레퍼시픽,090430,211500,223500,211500,223000,311506,0.05938242280285033
2021-01-20,아모레퍼시픽,090430,222000,232500,219500,229500,425304,0.029147982062780242
2021-01-21,아모레퍼시픽,090430,231000,232000,227500,231500,201908,0.008714596949890963
2021-01-22,아모레퍼시픽,090430,234000,248000,230000,238000,566419,0.02807775377969768
2021-01-25,아모레퍼시픽,090430,240500,254000,234000,246000,615575,0.03361344537815136
2021-01-26,아모레퍼시픽,090430,246000,248000,235000,238000,423762,-0.03252032520325199
2021-01-27,아모레퍼시픽,090430,242000,245000,230500,232000,258536,-0.025210084033613467
2021-01-28,아모레퍼시픽,090430,227000,236000,225000,233000,203178,0.004310344827586299
2021-01-29,아모레퍼시픽,090430,234500,239000,222500,223000,283625,-0.0429184549356223
2021-02-01,아모레퍼시픽,090430,224000,226000,216000,223000,257535,0.0
2021-02-02,아모레퍼시픽,090430,224500,233500,223500,230000,213017,0.03139013452914807
2021-02-03,아모레퍼시픽,090430,227500,231500,224500,227500,218202,-0.010869565217391353
2021-02-04,아모레퍼시픽,090430,235000,244500,229000,231500,666488,0.01758241758241752
2021-02-05,아모레퍼시픽,090430,233000,236000,225000,227000,312363,-0.01943844492440605
2021-02-08,아모레퍼시픽,090430,228000,229500,223500,225500,451309,-0.0066079295154185536
2021-02-09,아모레퍼시픽,090430,228500,228500,224500,225000,180477,-0.0022172949002217113
2021-02-10,아모레퍼시픽,090430,226500,231000,222000,229500,252177,0.020000000000000018
2021-02-15,아모레퍼시픽,090430,231500,237000,230000,232500,200730,0.013071895424836555
2021-02-16,아모레퍼시픽,090430,233000,234500,230000,233000,127732,0.0021505376344086446
2021-02-17,아모레퍼시픽,090430,231500,231500,225000,227000,186063,-0.025751072961373356
2021-02-18,아모레퍼시픽,090430,225500,238000,225500,236000,449780,0.0396475770925111
2021-02-19,아모레퍼시픽,090430,236000,239000,228000,238500,296020,0.010593220338983134
2021-02-22,아모레퍼시픽,090430,238500,241500,232000,237000,238388,-0.0062893081761006275
2021-02-23,아모레퍼시픽,090430,234000,245000,230500,241500,322883,0.018987341772152
2021-02-24,아모레퍼시픽,090430,242000,244000,230500,232000,269980,-0.039337474120082816
2021-02-25,아모레퍼시픽,090430,234000,239500,233000,239000,260081,0.030172413793103425
2021-02-26,아모레퍼시픽,090430,232000,237000,232000,234500,246238,-0.01882845188284521
2021-03-02,아모레퍼시픽,090430,237500,239500,234000,235500,200323,0.004264392324093924
2021-03-03,아모레퍼시픽,090430,236500,240500,233500,240000,218278,0.019108280254777066
2021-03-04,아모레퍼시픽,090430,237500,248500,236000,245000,377909,0.02083333333333326
2021-03-05,아모레퍼시픽,090430,244500,245000,237000,237000,270513,-0.03265306122448974
2021-03-08,아모레퍼시픽,090430,238500,239500,229000,230000,171881,-0.029535864978902926
2021-03-09,아모레퍼시픽,090430,233000,235000,222500,224000,274839,-0.02608695652173909
2021-03-10,아모레퍼시픽,090430,226500,231000,225000,226500,144976,0.01116071428571419
2021-03-11,아모레퍼시픽,090430,224000,228500,223000,225500,189899,-0.004415011037527616
2021-03-12,아모레퍼시픽,090430,228000,229500,224500,226000,168172,0.0022172949002217113
2021-03-15,아모레퍼시픽,090430,227000,228000,223500,226500,93504,0.0022123893805310324
2021-03-16,아모레퍼시픽,090430,226500,232000,226000,227500,201809,0.004415011037527616
2021-03-17,아모레퍼시픽,090430,229500,238500,229000,238000,263349,0.04615384615384621
2021-03-18,아모레퍼시픽,090430,237000,241500,234000,237000,219067,-0.004201680672268893
2021-03-19,아모레퍼시픽,090430,235000,242000,234000,240500,171192,0.014767932489451407
2021-03-22,아모레퍼시픽,090430,241000,248000,238500,247000,263574,0.027027027027026973
2021-03-23,아모레퍼시픽,090430,247000,252000,244000,251500,322574,0.018218623481781382
2021-03-24,아모레퍼시픽,090430,249500,256500,244500,256000,242956,0.017892644135188762
2021-03-25,아모레퍼시픽,090430,254000,261000,253000,259500,280293,0.013671875
2021-03-26,아모레퍼시픽,090430,258000,262000,255500,258000,230184,-0.005780346820809301
2021-03-29,아모레퍼시픽,090430,256500,263000,251500,262500,156464,0.01744186046511631
2021-03-30,아모레퍼시픽,090430,266500,276500,258000,272000,256488,0.036190476190476106
2021-03-31,아모레퍼시픽,090430,270000,271000,257500,258500,264737,-0.049632352941176516
2021-04-01,아모레퍼시픽,090430,259500,265000,259000,261000,159777,0.009671179883945946
2021-04-02,아모레퍼시픽,090430,259000,261000,253000,258500,165071,-0.009578544061302652
2021-04-05,아모레퍼시픽,090430,256500,263500,256000,260000,88731,0.005802707930367523
2021-04-06,아모레퍼시픽,090430,259500,261500,258500,258500,63044,-0.005769230769230749
2021-04-07,아모레퍼시픽,090430,259000,261500,256000,258000,80952,-0.0019342359767892114
2021-04-08,아모레퍼시픽,090430,256000,258000,254000,257000,149972,-0.003875968992248069
2021-04-09,아모레퍼시픽,090430,255500,256500,250000,252500,202308,-0.017509727626459193
