Date,StockName,StockCode,Open,High,Low,Close,Volume,Change
2020-02-27,코미팜,041960,15959,15959,15959,15959,1532941,0.3000162919517759
2020-02-28,코미팜,041960,17414,20188,17368,18051,26828417,0.13108590763832328
2020-03-02,코미팜,041960,19278,21006,18278,19142,12563511,0.060439864827433354
2020-03-03,코미팜,041960,19323,19369,16459,17005,6566805,-0.11163932713405078
2020-03-04,코미팜,041960,17050,18277,16186,16550,6445021,-0.026756836224639757
2020-03-05,코미팜,041960,16504,17595,16004,16823,5482131,0.01649546827794568
2020-03-06,코미팜,041960,17413,17868,16640,16959,4244547,0.008084170480889163
2020-03-09,코미팜,041960,17323,22006,16959,19506,14901850,0.15018574208384927
2020-03-10,코미팜,041960,18550,19868,17322,17550,6272582,-0.10027683789603203
2020-03-11,코미팜,041960,18005,19733,17095,17778,5219145,0.01299145299145299
2020-03-12,코미팜,041960,17459,19005,17322,18414,5315183,0.03577455281808972
2020-03-13,코미팜,041960,17595,18277,14412,15777,3564550,-0.1432062561094819
2020-03-16,코미팜,041960,16914,17778,15914,16687,3460977,0.05767889966406803
2020-03-17,코미팜,041960,16459,18369,16004,17687,4541540,0.059926889195181854
2020-03-18,코미팜,041960,17868,19187,17186,18505,7091616,0.04624865720585736
2020-03-19,코미팜,041960,19368,19505,16777,17141,4497700,-0.07370980815995676
2020-03-20,코미팜,041960,17596,18596,17414,18369,3980758,0.07164109445189903
2020-03-23,코미팜,041960,17459,18778,17368,17869,4314133,-0.02721977244270235
2020-03-24,코미팜,041960,17868,18777,17550,18687,4617696,0.04577760367116235
2020-03-25,코미팜,041960,18959,20414,18414,19369,8649670,0.0364959597581207
2020-03-26,코미팜,041960,20278,24689,19642,23098,18404103,0.19252413650678912
2020-03-27,코미팜,041960,24461,26552,19323,21506,15369370,-0.06892371633907701
2020-03-30,코미팜,041960,22097,23188,21097,23098,6555214,0.07402585325025579
2020-03-31,코미팜,041960,23688,26507,22779,24007,9076045,0.03935405662827951
2020-04-01,코미팜,041960,23507,24098,21552,21825,3514084,-0.09089015703753067
2020-04-02,코미팜,041960,22278,23643,21142,22961,4129108,0.052050400916380246
2020-04-03,코미팜,041960,22597,23370,22097,22643,2358438,-0.013849571011715467
2020-04-06,코미팜,041960,23506,25779,23233,24234,9154723,0.07026454091772294
2020-04-07,코미팜,041960,24098,24098,21961,22734,3113582,-0.06189650903689037
2020-04-08,코미팜,041960,22006,22415,21006,21006,3265077,-0.07600950118764849
2020-04-09,코미팜,041960,20869,21824,20824,21461,2605597,0.021660477958678426
2020-04-10,코미팜,041960,21369,21642,19187,19733,3481546,-0.08051814920087597
2020-04-13,코미팜,041960,20278,20505,18278,18369,3280207,-0.06912278923630466
2020-04-14,코미팜,041960,18868,21596,18050,19005,8853846,0.03462355054711752
2020-04-16,코미팜,041960,18551,19915,18460,18915,2314825,-0.0047355958958168465
2020-04-17,코미팜,041960,18823,19641,18368,19460,2730721,0.02881311128733799
2020-04-20,코미팜,041960,19369,19960,19141,19369,2170260,-0.004676258992805771
2020-04-21,코미팜,041960,19277,19459,17504,18323,2294621,-0.054003820537973035
2020-04-22,코미팜,041960,18096,18641,18050,18460,1084740,0.007476941548872906
2020-04-23,코미팜,041960,18277,18777,18050,18687,1102250,0.012296858071505934
2020-04-24,코미팜,041960,18414,18641,17732,17914,1092284,-0.04136565526836844
2020-04-27,코미팜,041960,18005,18960,17959,18369,1480895,0.02539912917271403
2020-04-28,코미팜,041960,18595,19323,18323,18505,1734767,0.007403778104414949
2020-04-29,코미팜,041960,18686,18686,17732,17823,1010461,-0.03685490407997838
2020-05-04,코미팜,041960,17505,18642,17459,18142,1161406,0.017898221399315517
2020-05-06,코미팜,041960,18232,18368,17823,18005,698688,-0.007551537867930724
2020-05-07,코미팜,041960,17959,18186,17868,18005,403126,0.0
2020-05-08,코미팜,041960,18141,18960,18005,18551,1221790,0.030324909747292406
2020-05-11,코미팜,041960,19004,19004,18186,18232,840653,-0.01719583849927231
2020-05-12,코미팜,041960,18232,19050,18232,19005,1137252,0.042397981570864385
2020-05-13,코미팜,041960,19368,19596,19005,19005,1627809,0.0
2020-05-14,코미팜,041960,19142,20097,18960,20097,2234150,0.0574585635359115
2020-05-15,코미팜,041960,20687,20733,18687,18869,2402067,-0.06110364731054385
2020-05-18,코미팜,041960,18959,19004,18186,18232,1041883,-0.03375907573268322
2020-05-19,코미팜,041960,17959,18868,16186,17914,2497925,-0.01744186046511631
2020-05-20,코미팜,041960,17913,18095,17550,17732,595082,-0.010159651669085612
2020-05-21,코미팜,041960,17732,17959,17323,17778,766970,0.0025941800135349524
2020-05-22,코미팜,041960,17868,18413,17595,17641,1063831,-0.007706153673079141
2020-05-25,코미팜,041960,17823,17868,17277,17323,713473,-0.018026188991553727
2020-05-26,코미팜,041960,17505,17505,16959,17096,664848,-0.013103965825780772
2020-05-27,코미팜,041960,17186,17414,16868,16914,554765,-0.01064576509124937
2020-05-28,코미팜,041960,16822,16913,16186,16550,898792,-0.021520633794489763
2020-05-29,코미팜,041960,16368,17095,16368,16823,696711,0.01649546827794568
2020-06-01,코미팜,041960,16822,17141,16731,17141,463032,0.01890269274207923
2020-06-02,코미팜,041960,17187,17459,16959,17187,524030,0.0026836240592731375
2020-06-03,코미팜,041960,17277,17277,16732,16914,557946,-0.015884098446500294
2020-06-04,코미팜,041960,16913,17140,16367,16959,573023,0.0026605179141538926
2020-06-05,코미팜,041960,16913,17413,16549,17141,621567,0.010731764844625236
2020-06-08,코미팜,041960,16004,16731,15595,15959,2409615,-0.0689574703926259
2020-06-09,코미팜,041960,16140,16458,15731,16095,897872,0.008521837207845051
2020-06-10,코미팜,041960,16232,17823,16004,17096,1965356,0.06219322771046909
2020-06-11,코미팜,041960,17232,17368,16504,16641,922289,-0.026614412728123593
2020-06-12,코미팜,041960,16141,16913,16095,16141,889435,-0.030046271257736956
2020-06-15,코미팜,041960,16095,16549,14685,14913,1029290,-0.07607954897466085
2020-06-16,코미팜,041960,15277,17277,15095,16823,1552175,0.12807617514919878
2020-06-17,코미팜,041960,16550,16822,16140,16732,664291,-0.005409261130595033
2020-06-18,코미팜,041960,16504,16640,15640,15686,821982,-0.06251494142959602
2020-06-19,코미팜,041960,15822,15913,15322,15413,510103,-0.017404054570954952
2020-06-22,코미팜,041960,15322,15776,15322,15413,359689,0.0
2020-06-23,코미팜,041960,15413,15641,14913,14959,528365,-0.02945565431778374
2020-06-24,코미팜,041960,15095,15595,14958,15277,491596,0.021258105488334733
2020-06-25,코미팜,041960,16050,16641,15322,15368,1405590,0.005956666884859629
2020-06-26,코미팜,041960,15549,16231,14913,15686,934176,0.020692347735554506
2020-06-29,코미팜,041960,15731,15958,15004,15095,524167,-0.0376769093459135
2020-06-30,코미팜,041960,15277,15731,15095,15550,645333,0.03014243126863203
2020-07-01,코미팜,041960,15640,16322,15504,15595,767846,0.002893890675241151
2020-07-02,코미팜,041960,15640,15913,15595,15686,343065,0.005835203590894622
2020-07-03,코미팜,041960,15732,15959,15550,15914,349032,0.014535254366951467
2020-07-06,코미팜,041960,15958,15958,15367,15413,444684,-0.03148171421389967
2020-07-07,코미팜,041960,15322,15594,15231,15322,337492,-0.005904106922727581
2020-07-08,코미팜,041960,15276,15413,14958,15004,434458,-0.020754470695731664
2020-07-09,코미팜,041960,14913,15004,14413,14459,715022,-0.03632364702745938
2020-07-10,코미팜,041960,14276,14685,14003,14322,652911,-0.009475067432049289
2020-07-13,코미팜,041960,14776,15322,14504,15277,791868,0.06668063119676026
2020-07-14,코미팜,041960,15595,16004,15050,15050,856421,-0.014858938273221156
2020-07-15,코미팜,041960,15094,15231,14822,14913,304802,-0.009102990033222569
2020-07-16,코미팜,041960,14868,14959,14413,14459,442553,-0.03044323744384092
2020-07-17,코미팜,041960,14459,14731,14413,14550,213432,0.006293657929317353
2020-07-20,코미팜,041960,14821,14821,14367,14640,295718,0.006185567010309256
2020-07-21,코미팜,041960,14549,15595,14549,15368,863031,0.04972677595628405
2020-07-22,코미팜,041960,15685,15776,15003,15322,856052,-0.00299323269130658
2020-07-23,코미팜,041960,15231,16050,15049,15641,1154377,0.020819736326850302
2020-07-24,코미팜,041960,15458,16322,15185,16277,1607096,0.04066236174157667
2020-07-27,코미팜,041960,16095,16185,15458,15504,717000,-0.04749032376973639
2020-07-28,코미팜,041960,15595,15776,15004,15004,682926,-0.032249742002063986
2020-07-29,코미팜,041960,15004,15231,14822,15004,347756,0.0
2020-07-30,코미팜,041960,15003,15140,14594,14640,512224,-0.02426019728072515
2020-07-31,코미팜,041960,14912,15094,14640,14822,464499,0.012431693989070958
2020-08-03,코미팜,041960,14822,15640,14594,15504,708225,0.04601268384833346
2020-08-04,코미팜,041960,15368,16050,15186,15823,741300,0.02057533539731682
2020-08-05,코미팜,041960,15959,16141,15595,15823,614367,0.0
2020-08-06,코미팜,041960,16004,16550,15777,15959,1174988,0.008595083106869739
2020-08-07,코미팜,041960,16094,16140,15140,15322,851519,-0.0399147816279215
2020-08-10,코미팜,041960,15322,15322,14640,14868,779493,-0.02963059652786837
2020-08-11,코미팜,041960,14867,15185,14776,14913,523154,0.003026634382566673
2020-08-12,코미팜,041960,14959,15004,14186,14459,978231,-0.03044323744384092
2020-08-13,코미팜,041960,14549,14686,14367,14686,462701,0.015699564285220236
2020-08-14,코미팜,041960,14686,14731,14277,14368,473099,-0.02165327522810845
2020-08-18,코미팜,041960,14276,14731,13731,13822,751600,-0.038001113585746094
2020-08-19,코미팜,041960,13867,14458,13867,14413,486036,0.04275792215308938
2020-08-20,코미팜,041960,14503,15140,14231,14231,1245778,-0.012627489072365217
2020-08-21,코미팜,041960,14458,14549,13958,14186,488873,-0.0031621108846883184
2020-08-24,코미팜,041960,14049,14321,13776,14231,468151,0.0031721415480050474
2020-08-25,코미팜,041960,14276,15185,14140,15004,908239,0.05431803808586877
2020-08-26,코미팜,041960,15367,15367,14276,14413,1026959,-0.039389496134364155
2020-08-27,코미팜,041960,14458,14639,13821,13958,821254,-0.03156872268091304
2020-08-28,코미팜,041960,13958,14322,13913,13913,525343,-0.003223957587046855
2020-08-31,코미팜,041960,13912,14412,13867,14049,524712,0.009775030546970376
2020-09-01,코미팜,041960,14048,14185,13867,13958,460265,-0.006477329347284511
2020-09-02,코미팜,041960,14049,14049,13413,13686,835567,-0.019487032526149917
2020-09-03,코미팜,041960,13776,14185,13594,14004,666023,0.023235423060061322
2020-09-04,코미팜,041960,13549,13776,13367,13504,703705,-0.03570408454727225
2020-09-07,코미팜,041960,13458,13776,13185,13549,554054,0.0033323459715639547
2020-09-08,코미팜,041960,12685,14549,12594,13367,2098011,-0.013432725662410494
2020-09-09,코미팜,041960,13322,13595,12913,13095,586546,-0.02034861973516866
2020-09-10,코미팜,041960,13185,13594,12912,13140,696928,0.0034364261168384758
2020-09-11,코미팜,041960,13049,13230,12912,13140,426170,0.0
2020-09-14,코미팜,041960,13049,13276,12958,13231,397363,0.006925418569254216
2020-09-15,코미팜,041960,13230,13276,13049,13140,267205,-0.006877787015342807
2020-09-16,코미팜,041960,13095,13413,13095,13095,373317,-0.003424657534246589
2020-09-17,코미팜,041960,13276,13276,12685,12731,570589,-0.027796869033982485
2020-09-18,코미팜,041960,12685,12913,11958,12231,895308,-0.039274212552038335
2020-09-21,코미팜,041960,12594,12866,12139,12185,706921,-0.00376093532826427
2020-09-22,코미팜,041960,12093,12321,11684,11821,530919,-0.029872794419368076
2020-09-23,코미팜,041960,11866,12139,11457,11685,518787,-0.011504948819896832
2020-09-24,코미팜,041960,11457,15094,11411,13867,9252729,0.18673513050919976
2020-09-25,코미팜,041960,13685,13685,12321,12822,2405675,-0.07535876541429287
2020-09-28,코미팜,041960,13230,13458,12867,13140,1095438,0.02480112306972382
2020-09-29,코미팜,041960,13094,13412,13003,13185,574860,0.003424657534246478
2020-10-05,코미팜,041960,13231,14413,13185,14004,1595406,0.06211604095563139
2020-10-06,코미팜,041960,13913,14595,13504,14277,1064216,0.019494430162810605
2020-10-07,코미팜,041960,14049,14367,13958,14004,518563,-0.019121664215171252
2020-10-08,코미팜,041960,14004,14140,13686,13777,492052,-0.016209654384461536
2020-10-12,코미팜,041960,14504,14595,13731,13913,1534696,0.009871525005443749
2020-10-13,코미팜,041960,13958,14413,13458,13731,996713,-0.01308129087903398
2020-10-14,코미팜,041960,13685,13912,11957,12185,3288868,-0.11259194523341343
2020-10-15,코미팜,041960,12048,12184,11684,11821,851330,-0.029872794419368076
2020-10-16,코미팜,041960,11775,12321,11639,11912,748730,0.007698164283901576
2020-10-19,코미팜,041960,11821,12048,11730,11867,329718,-0.0037777031564808494
2020-10-20,코미팜,041960,11776,11912,11457,11776,529115,-0.007668323923485265
2020-10-21,코미팜,041960,11685,11867,11548,11867,323850,0.007727581521739024
2020-10-22,코미팜,041960,11730,11821,11503,11594,298561,-0.023004971770455906
2020-10-23,코미팜,041960,11594,11639,11321,11458,366164,-0.011730205278592365
2020-10-26,코미팜,041960,11457,11548,10912,10912,491967,-0.04765229533950077
2020-10-27,코미팜,041960,10729,12139,10593,11048,1572474,0.012463343108504388
2020-10-28,코미팜,041960,11002,11593,10911,11503,504879,0.04118392469225207
2020-10-29,코미팜,041960,11184,11911,11184,11821,362141,0.02764496218377821
2020-10-30,코미팜,041960,11821,11867,11367,11367,265022,-0.038406226207596705
2020-11-02,코미팜,041960,11321,11548,11185,11367,178128,0.0
2020-11-03,코미팜,041960,11367,11685,11367,11549,232705,0.016011260666842553
2020-11-04,코미팜,041960,11594,11821,11321,11685,378612,0.011775911334314548
2020-11-05,코미팜,041960,11821,12230,11730,12185,485073,0.042789901583226264
2020-11-06,코미팜,041960,12412,12412,11775,11821,403671,-0.029872794419368076
2020-11-09,코미팜,041960,11957,12048,11730,11867,249584,0.0038913797479063206
2020-11-10,코미팜,041960,11867,12094,11730,12049,356978,0.01533664784697053
2020-11-11,코미팜,041960,12049,12230,11867,12049,317087,0.0
2020-11-12,코미팜,041960,11957,12275,11957,12003,299439,-0.0038177442111378967
2020-11-13,코미팜,041960,11867,12094,11730,12049,253192,0.003832375239523511
2020-11-16,코미팜,041960,12049,12230,11958,12140,335749,0.007552493982903252
2020-11-17,코미팜,041960,12185,12185,11776,11776,346193,-0.029983525535420052
2020-11-18,코미팜,041960,11867,12412,11730,12322,825176,0.04636548913043481
2020-11-19,코미팜,041960,12230,12321,11957,12185,367723,-0.011118324947248848
2020-11-20,코미팜,041960,12276,12867,12185,12458,900582,0.02240459581452603
2020-11-23,코미팜,041960,12503,12594,12140,12231,385532,-0.01822122331032272
2020-11-24,코미팜,041960,12412,12412,11958,12049,324392,-0.01488022238574116
2020-11-25,코미팜,041960,12139,12230,11729,11730,507032,-0.02647522615984732
2020-11-26,코미팜,041960,11730,12230,11639,12094,344887,0.031031543052003396
2020-11-27,코미팜,041960,12185,12276,11958,12049,214254,-0.0037208533156937174
2020-11-30,코미팜,041960,12457,12457,11957,12003,357396,-0.0038177442111378967
2020-12-01,코미팜,041960,12002,12093,11775,11912,292320,-0.007581437973839922
2020-12-02,코미팜,041960,11912,12321,11867,12231,523044,0.026779717931497693
2020-12-03,코미팜,041960,12230,12275,11912,11912,366492,-0.02608126890687601
2020-12-04,코미팜,041960,12503,12548,11866,11912,685041,0.0
2020-12-07,코미팜,041960,12003,12003,11639,11867,416466,-0.0037777031564808494
2020-12-08,코미팜,041960,11912,13640,11912,12822,6218283,0.08047526754866441
2020-12-09,코미팜,041960,12912,13140,12321,12822,1737813,0.0
2020-12-10,코미팜,041960,12958,13367,12594,12640,1298531,-0.014194353454999198
2020-12-11,코미팜,041960,12639,12866,12503,12776,435360,0.010759493670886133
2020-12-14,코미팜,041960,12866,13003,12412,12412,713817,-0.0284909204758923
2020-12-15,코미팜,041960,12458,12594,12140,12322,426951,-0.007251047373509456
2020-12-16,코미팜,041960,12503,12821,12457,12458,448539,0.011037169290699644
2020-12-17,코미팜,041960,12457,12594,12276,12276,339015,-0.014609086530743332
2020-12-18,코미팜,041960,12185,12367,12140,12231,293444,-0.003665689149560114
2020-12-21,코미팜,041960,12230,12275,11866,12094,504090,-0.01120104652113485
2020-12-22,코미팜,041960,12049,12185,11549,11549,633757,-0.045063667934512996
2020-12-23,코미팜,041960,11548,12639,11548,11730,1506962,0.015672352584639393
2020-12-24,코미팜,041960,11776,12003,11639,11958,444704,0.019437340153452665
2020-12-28,코미팜,041960,12003,12048,11730,11958,541026,0.0
2020-12-29,코미팜,041960,11912,12048,11821,11958,379830,0.0
2020-12-30,코미팜,041960,11958,12276,11958,12231,391046,0.022829904666332057
2021-01-04,코미팜,041960,12276,12321,11912,11958,393987,-0.02232033357861174
2021-01-05,코미팜,041960,11867,12048,11821,11958,551075,0.0
2021-01-06,코미팜,041960,12003,12321,11912,12140,629273,0.015219936444221371
2021-01-07,코미팜,041960,12139,12276,11958,11958,421226,-0.014991762767710082
2021-01-08,코미팜,041960,12139,12139,11775,11821,623871,-0.01145676534537543
2021-01-11,코미팜,041960,11821,11866,11184,11321,993673,-0.042297605955502915
2021-01-12,코미팜,041960,11457,11502,11048,11139,528820,-0.01607631834643586
2021-01-13,코미팜,041960,11139,11593,11093,11321,433773,0.01633898913726539
2021-01-14,코미팜,041960,11367,11594,11230,11549,268296,0.020139563642787683
2021-01-15,코미팜,041960,11503,11639,11230,11367,330128,-0.015758940167979962
2021-01-18,코미팜,041960,11366,11366,11048,11230,309290,-0.012052432479985886
2021-01-19,코미팜,041960,11139,11320,10957,11139,418541,-0.008103294746215517
2021-01-20,코미팜,041960,11184,11411,11002,11230,309531,0.008169494568632807
2021-01-21,코미팜,041960,11230,11321,11094,11094,320384,-0.012110418521816602
2021-01-22,코미팜,041960,11048,11094,10867,10867,368324,-0.020461510726518806
2021-01-25,코미팜,041960,10912,11367,10912,11367,363526,0.04601085856262088
2021-01-26,코미팜,041960,11366,11366,10957,11003,393190,-0.03202252133368522
2021-01-27,코미팜,041960,11047,11138,10911,10957,315562,-0.0041806779969099095
2021-01-28,코미팜,041960,10820,10866,10639,10639,343696,-0.029022542666788387
2021-01-29,코미팜,041960,10729,10866,10229,10275,447905,-0.034213741893035055
2021-02-01,코미팜,041960,10230,10684,10093,10503,305664,0.022189781021897836
2021-02-02,코미팜,041960,10548,10957,10457,10776,336266,0.025992573550414066
2021-02-03,코미팜,041960,10866,10866,10548,10730,292376,-0.004268745360059389
2021-02-04,코미팜,041960,10684,10729,10457,10639,246542,-0.00848089468779123
2021-02-05,코미팜,041960,10593,10729,10457,10639,150789,0.0
2021-02-08,코미팜,041960,10639,10639,10321,10412,317489,-0.021336591784942183
2021-02-09,코미팜,041960,10411,10456,10275,10366,209994,-0.004417979254706106
2021-02-10,코미팜,041960,10321,10457,10139,10321,239285,-0.004341115184256172
2021-02-15,코미팜,041960,10321,10503,10184,10503,211824,0.017633950198624238
2021-02-16,코미팜,041960,10457,10502,10184,10230,407316,-0.025992573550414177
2021-02-17,코미팜,041960,10229,10229,9911,10048,405051,-0.017790811339198465
2021-02-18,코미팜,041960,10002,10138,9911,10048,209542,0.0
2021-02-19,코미팜,041960,10002,10093,9866,10048,312947,0.0
2021-02-22,코미팜,041960,10093,10093,9730,9821,279761,-0.02259156050955413
2021-02-23,코미팜,041960,9638,9775,9411,9457,421286,-0.03706343549536706
2021-02-24,코미팜,041960,9366,9684,9139,9139,352411,-0.03362588558739554
2021-02-25,코미팜,041960,9275,9457,9138,9457,331259,0.03479592953277155
2021-02-26,코미팜,041960,9320,9365,9083,9184,363473,-0.02886750555144335
2021-03-02,코미팜,041960,9275,9684,9275,9548,324375,0.03963414634146334
2021-03-03,코미팜,041960,9547,9820,9502,9775,213898,0.023774612484289914
2021-03-04,코미팜,041960,9638,9729,9456,9593,163348,-0.01861892583120206
2021-03-05,코미팜,041960,9593,9684,9366,9639,145674,0.004795163139789338
2021-03-08,코미팜,041960,9775,9820,9457,9548,151343,-0.009440813362382006
2021-03-09,코미팜,041960,9547,9593,9275,9366,258090,-0.019061583577712593
2021-03-10,코미팜,041960,9411,9502,9093,9093,221655,-0.029147982062780242
2021-03-11,코미팜,041960,9138,9366,9093,9366,270500,0.03002309468822162
2021-03-12,코미팜,041960,9411,9548,9320,9548,163448,0.01943198804185342
2021-03-15,코미팜,041960,9457,9593,9366,9457,97530,-0.009530791788856297
2021-03-16,코미팜,041960,9502,9775,9411,9548,269449,0.009622501850481191
2021-03-17,코미팜,041960,9593,9775,9456,9775,173423,0.023774612484289914
2021-03-18,코미팜,041960,9775,10002,9684,9775,241802,0.0
2021-03-19,코미팜,041960,9638,9683,9547,9593,116735,-0.01861892583120206
2021-03-22,코미팜,041960,9638,9638,9457,9548,145960,-0.004690920462837478
2021-03-23,코미팜,041960,9547,9820,9411,9457,202631,-0.009530791788856297
2021-03-24,코미팜,041960,9411,9593,9366,9366,120369,-0.00962250185048108
2021-03-25,코미팜,041960,9411,9502,9230,9321,236686,-0.004804612427930843
2021-03-26,코미팜,041960,9502,10275,9457,9548,850695,0.02435361012766868
2021-03-29,코미팜,041960,9593,9820,9547,9684,255274,0.014243820695433618
2021-03-30,코미팜,041960,9593,9684,9411,9457,261970,-0.023440726972325465
2021-03-31,코미팜,041960,9457,9457,9275,9321,248505,-0.014380881886433383
2021-04-01,코미팜,041960,9275,9412,9184,9412,203955,0.009762900976290068
2021-04-02,코미팜,041960,9411,9547,9275,9366,161052,-0.004887377815554594
2021-04-05,코미팜,041960,9365,9411,9138,9184,236935,-0.019431988041853532
2021-04-06,코미팜,041960,9320,9320,9184,9230,145704,0.0050087108013936454
2021-04-07,코미팜,041960,9183,9820,9183,9593,532211,0.039328277356446284
2021-04-08,코미팜,041960,9593,9820,9502,9775,247877,0.018972167205253854
2021-04-09,코미팜,041960,9775,9866,9639,9730,176329,-0.004603580562659859
2021-04-12,코미팜,041960,9729,9866,9593,9866,189192,0.013977389516957928
2021-04-13,코미팜,041960,9957,10048,9821,9912,243936,0.004662477194405046
2021-04-14,코미팜,041960,10002,10047,9866,9957,193325,0.0045399515738497875
2021-04-15,코미팜,041960,10048,10048,9684,9730,236081,-0.022798031535603114
2021-04-16,코미팜,041960,9730,9866,9639,9730,216052,0.0
2021-04-19,코미팜,041960,9821,10139,9730,10003,334791,0.028057553956834624
2021-04-20,코미팜,041960,10002,10093,9821,9912,210343,-0.009097270818754333
2021-04-21,코미팜,041960,9866,9911,9593,9639,253736,-0.02754237288135597
2021-04-22,코미팜,041960,9638,9729,9547,9684,203318,0.00466853408029877
2021-04-23,코미팜,041960,9593,10366,9548,10321,751390,0.06577860388269308
2021-04-26,코미팜,041960,10456,10593,10184,10275,512938,-0.004456932467784114
2021-04-27,코미팜,041960,10093,10184,9820,10048,469788,-0.022092457420924583
2021-04-28,코미팜,041960,10093,10093,9502,9502,443259,-0.054339171974522316
2021-04-29,코미팜,041960,9547,9729,9365,9502,284638,0.0
2021-04-30,코미팜,041960,9502,9639,9321,9412,287846,-0.009471690170490432
2021-05-03,코미팜,041960,9321,9502,9275,9321,284410,-0.00966850828729282
2021-05-04,코미팜,041960,9275,9457,9184,9457,210867,0.014590709151378611
2021-05-06,코미팜,041960,9548,9684,9411,9639,242844,0.01924500370096216
2021-05-07,코미팜,041960,9684,9684,9502,9548,142846,-0.009440813362382006
2021-05-10,코미팜,041960,9547,9729,9456,9684,198356,0.014243820695433618
2021-05-11,코미팜,041960,9547,9638,9366,9457,189878,-0.023440726972325465
2021-05-12,코미팜,041960,9502,9502,9275,9366,241116,-0.00962250185048108
2021-05-13,코미팜,041960,9230,9366,9184,9230,176554,-0.014520606448857554
2021-05-14,코미팜,041960,9366,9366,9229,9366,117467,0.014734561213434416
2021-05-17,코미팜,041960,9366,9411,9230,9321,165679,-0.004804612427930843
2021-05-18,코미팜,041960,9275,9502,9275,9457,137855,0.014590709151378611
2021-05-20,코미팜,041960,9365,9502,9320,9502,139593,0.004758380035952303
2021-05-21,코미팜,041960,9593,9593,9320,9366,155770,-0.014312776257629944
2021-05-24,코미팜,041960,9366,9411,9230,9230,142519,-0.014520606448857554
2021-05-25,코미팜,041960,9320,9320,9230,9230,151541,0.0
2021-05-26,코미팜,041960,9275,9366,9184,9366,115736,0.014734561213434416
2021-05-27,코미팜,041960,9321,9412,9184,9412,175936,0.004911381592995978
2021-05-28,코미팜,041960,9411,9547,9320,9457,157456,0.004781130471738226
2021-05-31,코미팜,041960,9456,9456,9275,9275,168647,-0.01924500370096227
2021-06-01,코미팜,041960,9320,9547,9320,9502,159476,0.02447439353099723
2021-06-02,코미팜,041960,9457,9502,9366,9457,193826,-0.004735845085245161
2021-06-03,코미팜,041960,9456,9547,9365,9502,122314,0.004758380035952303
